event_id,run_id,job_id,target,attempt_id,created_at,level,event_type,message,payload_json
1579,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-97d9506a70786a1eb87e4b8918df6713f25c544e106a3f6d45070203682ce275,NGC 4352,,1784566163.9076438,INFO,RESULT_REUSED,,"{""artifact_count"":5,""current_template_sha256"":""23fd556bc3a871a72a2a6ce52b2b986d1882e72022c3f91edd5d44c88ea92417"",""producer_job_id"":""job-fa577574ac1f0e0601537054638b404575046e355ebc5744f3f25bc496256f93"",""producer_template_sha256"":""6f66f3df1e9817b434d59d3beab8f5504a9a568216bf2ec9466f0641a3c4cd9b"",""reuse_kind"":""campaign-result"",""reused_from_result_json"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4352__F150W__F115W__97d9506a7078_result.json"",""target"":""NGC 4352"",""target_status_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/campaign/target_status.csv""}"
1580,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-97d9506a70786a1eb87e4b8918df6713f25c544e106a3f6d45070203682ce275,NGC 4352,,1784566163.90939,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""reason"":""verified result reused"",""to"":""SUCCEEDED""}"
1581,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6bb78b3d5d2fe73666312999f1e0b76039162b36e7809b840ae4951807ef71a7,NGC 4429,,1784566164.4097621,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":91,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4429/F150W__F115W/5ef717431022/jw07763-o005_t005_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
1582,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6bb78b3d5d2fe73666312999f1e0b76039162b36e7809b840ae4951807ef71a7,NGC 4429,,1784566164.4112031,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":92,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4429/F150W__F115W/5ef717431022/jw07763-o005_t005_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
1583,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6bb78b3d5d2fe73666312999f1e0b76039162b36e7809b840ae4951807ef71a7,NGC 4429,,1784566164.412351,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":93,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4429/F150W__F115W/5ef717431022/jw07763-o005_t005_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
1584,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6bb78b3d5d2fe73666312999f1e0b76039162b36e7809b840ae4951807ef71a7,NGC 4429,,1784566164.413228,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":94,""kind"":""working_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4429/F150W__F115W/5ef717431022/jw07763-o005_t005_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""verified"":true}"
1585,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6bb78b3d5d2fe73666312999f1e0b76039162b36e7809b840ae4951807ef71a7,NGC 4429,,1784566164.414162,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":95,""kind"":""working_annuli_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4429/F150W__F115W/5ef717431022/jw07763-o005_t005_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""verified"":true}"
1586,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6bb78b3d5d2fe73666312999f1e0b76039162b36e7809b840ae4951807ef71a7,NGC 4429,,1784566164.415669,INFO,RESULT_REUSED,,"{""artifact_count"":5,""current_template_sha256"":""23fd556bc3a871a72a2a6ce52b2b986d1882e72022c3f91edd5d44c88ea92417"",""producer_job_id"":""job-5ef717431022127e039d7d744978e5fa95fa41851859f2fe787e04260801424b"",""producer_template_sha256"":""6f66f3df1e9817b434d59d3beab8f5504a9a568216bf2ec9466f0641a3c4cd9b"",""reuse_kind"":""campaign-result"",""reused_from_result_json"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4429__F150W__F115W__6bb78b3d5d2f_result.json"",""target"":""NGC 4429"",""target_status_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/campaign/target_status.csv""}"
1587,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6bb78b3d5d2fe73666312999f1e0b76039162b36e7809b840ae4951807ef71a7,NGC 4429,,1784566164.4173398,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""reason"":""verified result reused"",""to"":""SUCCEEDED""}"
1588,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-33b7f707f21c76d1939c66e01e0067d64fcc68138d8e6cc0460349740993c975,NGC 4431,,1784566164.903643,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":96,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4431/F150W__F115W/66a7871f9f8d/jw07763-o042_t042_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
1589,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-33b7f707f21c76d1939c66e01e0067d64fcc68138d8e6cc0460349740993c975,NGC 4431,,1784566164.904908,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":97,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4431/F150W__F115W/66a7871f9f8d/jw07763-o042_t042_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
1590,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-33b7f707f21c76d1939c66e01e0067d64fcc68138d8e6cc0460349740993c975,NGC 4431,,1784566164.905919,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":98,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4431/F150W__F115W/66a7871f9f8d/jw07763-o042_t042_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
1591,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-33b7f707f21c76d1939c66e01e0067d64fcc68138d8e6cc0460349740993c975,NGC 4431,,1784566164.906802,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":99,""kind"":""working_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4431/F150W__F115W/66a7871f9f8d/jw07763-o042_t042_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""verified"":true}"
1592,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-33b7f707f21c76d1939c66e01e0067d64fcc68138d8e6cc0460349740993c975,NGC 4431,,1784566164.907718,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":100,""kind"":""working_annuli_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4431/F150W__F115W/66a7871f9f8d/jw07763-o042_t042_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""verified"":true}"
1593,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-33b7f707f21c76d1939c66e01e0067d64fcc68138d8e6cc0460349740993c975,NGC 4431,,1784566164.9094799,INFO,RESULT_REUSED,,"{""artifact_count"":5,""current_template_sha256"":""23fd556bc3a871a72a2a6ce52b2b986d1882e72022c3f91edd5d44c88ea92417"",""producer_job_id"":""job-66a7871f9f8d5a0a792933c2317185b62918d4e2c91c0a6abe9ef9001a5b3529"",""producer_template_sha256"":""6f66f3df1e9817b434d59d3beab8f5504a9a568216bf2ec9466f0641a3c4cd9b"",""reuse_kind"":""campaign-result"",""reused_from_result_json"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4431__F150W__F115W__33b7f707f21c_result.json"",""target"":""NGC 4431"",""target_status_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/campaign/target_status.csv""}"
1594,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-33b7f707f21c76d1939c66e01e0067d64fcc68138d8e6cc0460349740993c975,NGC 4431,,1784566164.911506,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""reason"":""verified result reused"",""to"":""SUCCEEDED""}"
1595,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,,1784566164.972245,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
1596,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,,1784566164.97594,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1216137600,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216137600,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216258560,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216258560,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""IC 3349""}"
1597,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,,1784566165.0825238,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d"",""--galaxy"",""IC 3349"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3349/jw07763-o056_t056_nircam_clear-f150w_i2d.fits"",""target"":""IC 3349""}"
1598,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,,1784566165.083224,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
1599,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,112,1784566165.087529,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":77037}"
1600,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,112,1784566465.136194,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":300.0427640840062,""ended_monotonic"":421255.778922875,""last_sample"":{""available_ram_bytes"":11759992832,""collector"":""psutil"",""disk"":{""free_bytes"":157249548288,""free_gib"":146.45005416870117,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":837413036032,""used_gib"":779.9016647338867},""disk_free_bytes"":157249548288,""monotonic"":421225.773635875,""pid"":77037,""swap"":{""free_bytes"":1346895872,""free_gib"":1.25439453125,""percent"":87.5,""total_bytes"":10737418240,""total_gib"":10.0,""used_bytes"":9390522368,""used_gib"":8.74560546875},""swap_used_bytes"":9390522368,""system_ram"":{""available_bytes"":11759992832,""available_gib"":10.952346801757812,""percent"":65.8,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":14372356096,""used_gib"":13.385299682617188},""timestamp_utc"":""2026-07-20T16:53:55.124+00:00"",""worker"":{""child_count"":9,""children_rss_bytes"":1742372864,""children_rss_gib"":1.622711181640625,""pid"":77037,""rss_bytes"":5910708224,""rss_gib"":5.5047760009765625,""status"":""sleeping"",""total_rss_bytes"":7653081088,""total_rss_gib"":7.1274871826171875},""worker_children_rss_bytes"":1742372864,""worker_rss_bytes"":5910708224,""worker_total_rss_bytes"":7653081088},""ok"":false,""reason"":""completed"",""returncode"":1,""sample_count"":10,""signal_name"":null,""started_monotonic"":420955.736158791,""termination"":null}"
1601,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,112,1784566465.1405492,ERROR,ATTEMPT_ENDED,worker exited 1; required artifacts are absent or invalid,"{""exit_code"":1,""state"":""FAILED""}"
1602,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-cc2e116c39243db11fc20d8367e31350a6335de0c12ea0fcae8c8fb47b2c988d,IC 3349,,1784566465.144587,INFO,JOB_STATE_CHANGED,worker exited 1; required artifacts are absent or invalid,"{""from"":""RUNNING"",""to"":""RETRY_WAIT""}"
1603,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,,1784566465.187134,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
1604,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,,1784566465.191208,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1216258560,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216258560,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216258560,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216258560,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""IC 3358""}"
1605,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,,1784566465.278243,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1"",""--galaxy"",""IC 3358"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3358/jw07763-o049_t049_nircam_clear-f150w_i2d.fits"",""target"":""IC 3358""}"
1606,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,,1784566465.2787142,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
1607,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,113,1784566465.282783,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":79934}"
1608,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,113,1784569856.365609,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":3391.0889291249914,""ended_monotonic"":424647.021970291,""last_sample"":{""available_ram_bytes"":7483621376,""collector"":""psutil"",""disk"":{""free_bytes"":155875405824,""free_gib"":145.17028427124023,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":838787178496,""used_gib"":781.1814346313477},""disk_free_bytes"":155875405824,""monotonic"":424617.011588125,""pid"":79934,""swap"":{""free_bytes"":1380450304,""free_gib"":1.28564453125,""percent"":87.1,""total_bytes"":10737418240,""total_gib"":10.0,""used_bytes"":9356967936,""used_gib"":8.71435546875},""swap_used_bytes"":9356967936,""system_ram"":{""available_bytes"":7483621376,""available_gib"":6.96966552734375,""percent"":78.2,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":10833051648,""used_gib"":10.089065551757812},""timestamp_utc"":""2026-07-20T17:50:26.347+00:00"",""worker"":{""child_count"":1,""children_rss_bytes"":5439488,""children_rss_gib"":0.00506591796875,""pid"":79934,""rss_bytes"":7412498432,""rss_gib"":6.9034271240234375,""status"":""sleeping"",""total_rss_bytes"":7417937920,""total_rss_gib"":6.9084930419921875},""worker_children_rss_bytes"":5439488,""worker_rss_bytes"":7412498432,""worker_total_rss_bytes"":7417937920},""ok"":true,""reason"":""completed"",""returncode"":0,""sample_count"":113,""signal_name"":null,""started_monotonic"":421255.933041166,""termination"":null}"
1609,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,,1784569856.8156319,INFO,JOB_STATE_CHANGED,,"{""from"":""RUNNING"",""to"":""VERIFYING""}"
1610,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,113,1784569856.817358,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":101,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3358/F150W__F115W/c0982bac4c68/jw07763-o049_t049_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
1611,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,113,1784569856.8186991,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":102,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3358/F150W__F115W/c0982bac4c68/jw07763-o049_t049_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
1612,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-c0982bac4c684eabde52a8306a054103fa02b69f81dd9a0245db7ee76953d3e1,IC 3358,113,1784569856.819881,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":103,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3358/F150W__F115W/c0982bac4c68/jw07763-o049_t049_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
